home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,new_device,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,year,month,day,hour,minute
US,USD,PHP,WEB,290.69,290.69,5.86,58.823529,False,US,False,0.339,ENHANCED,257,0.894,0,0.257,0,0,0.1,0,2024,8,3,0,19
US,USD,MXN,MOBILE,93.8,93.8,2.49,17.241379,False,US,False,0.3,STANDARD,263,0.522,0,0.223,0,0,0.2,0,2024,8,3,9,50
US,USD,CAD,MOBILE,137.89,137.89,2.66,1.351351,False,US,False,0.186,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,3,14,59
UK,GBP,EUR,MOBILE,100.57,125.71,3.61,1.157407,False,UK,False,0.432,LOW,704,0.515,0,0.283,0,0,0.05,0,2024,8,3,20,2
US,USD,CNY,MOBILE,63.81,63.81,1.91,7.142857,False,US,False,0.607,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,3,20,26
US,USD,PHP,ATM,317.19,317.19,5.73,58.823529,False,US,False,0.633,ENHANCED,367,0.939,0,0.176,0,0,0.1,0,2024,8,4,0,40
UK,GBP,PHP,WEB,821.65,1027.06,13.43,73.529412,False,UK,False,0.955,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2024,8,4,7,54
US,USD,EUR,WEB,70.92,70.92,1.44,0.925926,False,UK,True,0.366,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,4,12,51
US,USD,MXN,MOBILE,59.62,59.62,1.61,17.241379,False,US,False,0.118,STANDARD,298,0.336,0,0.166,0,0,0.2,0,2024,8,4,13,12
UK,GBP,MXN,MOBILE,103.78,129.72,2.31,21.551724,False,UK,False,0.08,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2024,8,4,13,31
US,USD,CAD,WEB,65.53,65.53,1.72,1.351351,False,US,False,0.443,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,4,13,37
UK,GBP,GBP,MOBILE,162.52,203.15,3.64,1.0,False,UK,False,0.539,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2024,8,4,15,55
US,USD,GBP,MOBILE,9995.92,9995.92,151.33,0.8,False,US,False,0.154,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,4,19,39
US,USD,USD,WEB,427.3,427.3,7.36,1.0,False,US,False,0.166,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,4,20,14
UK,GBP,NGN,MOBILE,542.25,677.81,9.62,1388.888889,True,US,True,0.308,STANDARD,4,0.742,0,0.407,0,0,0.22,0,2024,8,5,2,47
US,USD,CAD,MOBILE,70.62,70.62,1.88,1.351351,False,US,False,0.215,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,5,8,46
UK,GBP,INR,MOBILE,9998.32,12497.9,151.3,104.166667,False,US,True,0.309,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2025,1,27,9,0
US,USD,CNY,MOBILE,309.69,309.69,6.96,7.142857,False,US,False,0.424,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,5,11,21
US,USD,USD,MOBILE,201.42,201.42,3.91,1.0,False,US,False,0.688,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,5,12,23
US,USD,USD,WEB,97.55,97.55,1.68,1.0,False,UK,True,0.234,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2024,8,5,12,47
US,USD,PHP,MOBILE,55.46,55.46,2.32,58.823529,True,US,False,0.853,STANDARD,147,0.401,0,0.391,0,0,0.1,0,2024,8,5,13,40
US,USD,CNY,MOBILE,9995.48,9995.48,151.5,7.142857,True,UK,True,0.677,STANDARD,263,0.372,0,0.223,0,0,0.0,0,2024,8,5,14,56
UK,GBP,CAD,WEB,189.4,236.75,4.18,1.689189,False,UK,False,0.242,STANDARD,718,0.953,0,0.169,0,0,0.0,0,2024,8,5,15,51
UK,GBP,PHP,WEB,130.92,163.65,2.97,73.529412,False,UK,False,0.155,STANDARD,4,0.892,0,0.407,6,6,0.0,0,2024,8,5,16,11
US,USD,CNY,ATM,291.62,291.62,4.2,7.142857,False,UK,True,0.746,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,5,16,25
US,USD,EUR,MOBILE,114.7,114.7,2.9,0.925926,True,CA,True,0.29,ENHANCED,257,0.744,0,0.257,0,1,0.0,0,2024,8,5,20,32
UK,GBP,CAD,MOBILE,160.92,201.15,2.73,1.689189,False,CA,True,0.312,STANDARD,4,0.892,0,0.407,0,1,0.0,0,2024,8,5,21,2
US,USD,CNY,MOBILE,71.55,71.55,2.46,7.142857,False,US,False,0.245,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,5,23,20
US,USD,INR,MOBILE,282.77,282.77,5.13,83.333333,False,US,False,0.513,STANDARD,298,0.336,0,0.166,0,1,0.0,0,2024,8,6,0,42
US,USD,GBP,WEB,84.84,84.84,1.69,0.8,False,US,False,0.52,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,6,4,13
US,USD,NGN,MOBILE,81.4,81.4,2.57,1111.111111,False,US,False,0.566,STANDARD,1016,0.944,0,0.247,8,8,0.25,0,2024,8,6,8,59
US,USD,CAD,WEB,56.03,56.03,1.69,1.351351,False,US,False,0.302,STANDARD,263,0.522,0,0.223,8,8,0.0,0,2024,8,6,12,50
US,USD,NGN,MOBILE,290.37,290.37,6.15,1111.111111,False,CA,True,0.2,STANDARD,263,0.522,0,0.223,0,0,0.25,0,2024,8,6,12,56
US,USD,EUR,MOBILE,318.02,318.02,5.93,0.925926,False,CA,True,0.156,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2024,8,6,19,54
US,USD,CNY,MOBILE,109.86,109.86,2.23,7.142857,False,US,False,0.27,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,6,21,15
UK,GBP,CNY,MOBILE,31.91,39.89,1.26,8.928571,False,US,True,0.57,LOW,704,0.515,0,0.283,0,0,0.0,0,2024,8,7,1,37
US,USD,USD,MOBILE,167.78,167.78,4.83,1.0,False,US,False,0.309,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,7,2,49
UK,GBP,EUR,WEB,60.07,75.08,1.56,1.157407,False,UK,False,0.453,STANDARD,4,0.892,0,0.407,0,0,0.05,0,2024,8,7,5,4
US,USD,NGN,MOBILE,34.44,34.44,1.83,1111.111111,False,US,False,0.319,STANDARD,263,0.522,0,0.223,0,0,0.25,0,2024,8,7,9,43
UK,GBP,INR,MOBILE,72.53,90.66,2.76,104.166667,False,UK,False,0.197,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2024,8,7,11,38
US,USD,GBP,MOBILE,201.57,201.57,4.17,0.8,False,US,False,0.104,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,7,12,45
US,USD,CNY,MOBILE,143.76,143.76,3.54,7.142857,True,US,False,0.349,STANDARD,147,0.401,0,0.391,0,0,0.0,0,2024,8,7,17,0
US,USD,INR,MOBILE,188.38,188.38,3.41,83.333333,False,US,False,0.335,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,7,18,46
US,USD,CAD,WEB,92.28,92.28,2.37,1.351351,False,US,False,0.261,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,7,19,25
US,USD,PHP,MOBILE,258.7,258.7,5.42,58.823529,False,US,False,0.316,STANDARD,263,0.522,0,0.223,0,0,0.1,0,2024,8,7,20,40
US,USD,CNY,MOBILE,639.8,639.8,10.95,7.142857,False,US,False,0.979,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,7,21,59
US,USD,CAD,MOBILE,42.9,42.9,1.58,1.351351,True,US,False,0.195,STANDARD,298,0.186,0,0.166,0,0,0.0,0,2024,8,8,5,24
US,USD,INR,WEB,109.27,109.27,2.41,83.333333,False,CA,True,0.369,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,8,6,11
US,USD,PHP,WEB,276.9,276.9,5.58,58.823529,True,US,False,0.665,ENHANCED,367,0.789,0,0.176,0,0,0.1,0,2024,8,8,6,23
US,USD,GBP,WEB,189.46,189.46,3.73,0.8,False,UK,True,0.473,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,8,10,52
UK,GBP,NGN,MOBILE,61.53,76.92,1.08,1388.888889,False,CA,True,0.628,STANDARD,4,0.892,0,0.407,0,0,0.22,0,2024,8,8,11,3
US,USD,PHP,WEB,56.36,56.36,1.9,58.823529,True,US,False,0.08,ENHANCED,367,0.789,0,0.176,0,0,0.1,0,2024,8,8,14,26
US,USD,GBP,MOBILE,598.44,598.44,10.06,0.8,False,US,False,0.322,STANDARD,1016,0.944,0,0.247,0,0,0.0,0,2024,8,8,22,3
US,USD,NGN,WEB,137.29,137.29,3.14,1111.111111,False,US,False,0.205,STANDARD,298,0.336,0,0.166,0,0,0.25,0,2024,8,9,1,5
US,USD,USD,MOBILE,198.96,198.96,4.2,1.0,False,US,False,0.222,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2024,8,9,10,46
US,USD,INR,WEB,250.77,250.77,4.78,83.333333,False,US,False,0.368,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,9,13,5
UK,GBP,CNY,MOBILE,79.73,99.66,2.06,8.928571,False,UK,False,0.201,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2024,8,9,16,28
US,USD,USD,MOBILE,204.77,204.77,3.72,1.0,False,US,False,0.439,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2024,8,9,22,57
US,USD,USD,WEB,52.86,52.86,0.93,1.0,False,US,False,0.25,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,10,6,32
UK,GBP,CAD,MOBILE,202.32,252.89,4.4,1.689189,False,UK,False,0.22,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2024,8,10,9,16
US,USD,CAD,MOBILE,180.13,180.13,3.79,1.351351,True,US,False,0.205,ENHANCED,367,0.789,0,0.176,0,0,0.0,0,2024,8,10,13,50
UK,GBP,EUR,MOBILE,132.5,165.63,1.92,1.157407,False,UK,False,0.126,STANDARD,4,0.892,0,0.407,0,0,0.05,0,2024,8,10,16,28
US,USD,NGN,ATM,69.05,69.05,3.16,1111.111111,False,US,False,0.863,STANDARD,263,0.522,0,0.223,0,0,0.25,0,2024,8,10,18,14
US,USD,NGN,MOBILE,207.99,207.99,4.54,1111.111111,False,US,False,0.361,STANDARD,263,0.522,0,0.223,0,0,0.25,0,2024,8,11,17,48
US,USD,EUR,MOBILE,378.06,378.06,7.04,0.925926,False,US,False,0.037,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,11,18,0
US,USD,USD,MOBILE,82.03,82.03,2.25,1.0,False,US,False,0.308,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,11,18,8
US,USD,PHP,MOBILE,128.59,128.59,3.86,58.823529,False,US,False,0.523,STANDARD,1018,0.934,0,0.087,0,0,0.1,0,2024,8,11,19,14
US,USD,NGN,MOBILE,42.97,42.97,1.56,1111.111111,False,US,False,0.33,STANDARD,298,0.336,0,0.166,0,0,0.25,0,2024,8,11,21,58
US,USD,GBP,MOBILE,108.74,108.74,3.39,0.8,False,US,False,0.184,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2024,8,12,3,12
UK,GBP,GBP,MOBILE,76.63,95.78,1.9,1.0,False,UK,False,0.22,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2024,8,12,3,43
US,USD,INR,MOBILE,246.04,246.04,5.98,83.333333,False,US,False,0.213,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2024,8,12,9,35
US,USD,EUR,MOBILE,226.08,226.08,4.31,0.925926,False,US,False,0.185,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,12,10,39
US,USD,CNY,MOBILE,227.59,227.59,4.2,7.142857,False,US,False,0.264,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2024,8,12,11,34
US,USD,USD,MOBILE,228.66,228.66,4.5,1.0,False,US,False,0.386,STANDARD,147,0.551,0,0.391,4,4,0.0,0,2024,8,12,11,44
CA,CAD,PHP,WEB,292.13,216.18,3.67,43.529412,False,CA,False,0.301,LOW,824,0.607,0,0.282,0,0,0.0,0,2024,8,12,14,7
US,USD,NGN,ATM,9995.22,9995.22,151.32,1111.111111,False,US,False,0.352,STANDARD,34,0.427,0,0.068,0,1,0.25,0,2024,8,12,17,58
US,USD,EUR,MOBILE,233.36,233.36,5.07,0.925926,False,CA,True,0.327,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2024,8,12,19,8
US,USD,EUR,MOBILE,406.34,406.34,6.71,0.925926,False,US,False,0.355,STANDARD,1018,0.934,0,0.087,0,0,0.0,0,2024,8,12,21,56
US,USD,PHP,WEB,227.87,227.87,5.26,58.823529,False,US,False,0.174,STANDARD,830,0.799,0,0.102,0,0,0.1,0,2024,8,12,23,24
US,USD,NGN,ATM,304.73,304.73,6.55,1111.111111,True,US,False,0.334,STANDARD,147,0.401,0,0.391,0,0,0.25,0,2024,8,13,6,36
US,USD,USD,MOBILE,35.14,35.14,1.78,1.0,False,US,False,0.094,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2024,8,13,12,55
US,USD,INR,WEB,145.32,145.32,3.3,83.333333,False,US,False,0.195,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,13,14,7
UK,GBP,EUR,MOBILE,794.18,992.73,12.22,1.157407,False,UK,False,0.267,STANDARD,4,0.892,0,0.407,0,0,0.05,0,2024,8,13,14,52
US,USD,USD,MOBILE,129.57,129.57,4.13,1.0,False,CA,True,0.579,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2024,8,13,15,20
CA,CAD,CAD,WEB,447.79,331.36,7.78,1.0,False,CA,False,0.071,STANDARD,947,0.625,0,0.268,0,0,0.0,0,2024,8,13,15,56
US,USD,EUR,WEB,333.26,333.26,5.71,0.925926,False,UK,True,0.241,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,13,16,14
US,USD,GBP,MOBILE,131.77,131.77,3.81,0.8,False,US,False,0.325,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,13,17,24
US,USD,INR,MOBILE,152.4,152.4,3.51,83.333333,False,US,False,0.464,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,13,21,22
US,USD,GBP,WEB,106.38,106.38,2.15,0.8,False,US,False,0.398,STANDARD,1018,0.934,0,0.087,0,0,0.0,0,2024,8,13,22,9
US,USD,PHP,MOBILE,95.52,95.52,2.04,58.823529,True,US,False,0.068,STANDARD,263,0.372,0,0.223,0,0,0.1,0,2024,8,14,0,42
US,USD,GBP,WEB,88.13,88.13,2.91,0.8,False,US,False,0.303,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2024,8,14,1,5
US,USD,GBP,WEB,173.49,173.49,3.12,0.8,False,US,False,0.157,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,14,4,42
CA,CAD,CAD,MOBILE,54.81,40.56,1.81,1.0,False,CA,False,0.269,LOW,824,0.607,0,0.282,0,0,0.0,0,2024,8,14,9,16
US,USD,INR,WEB,335.25,335.25,5.77,83.333333,False,US,False,0.492,ENHANCED,257,0.894,0,0.257,0,1,0.0,0,2024,8,14,13,5
CA,CAD,CAD,WEB,27.61,20.43,1.1,1.0,False,CA,False,0.979,STANDARD,947,0.625,0,0.268,0,0,0.0,0,2024,8,14,13,57
CA,CAD,CNY,WEB,539.48,399.21,9.59,5.285714,False,CA,False,0.268,LOW,824,0.607,0,0.282,0,0,0.0,0,2024,8,14,19,10
US,USD,INR,WEB,280.65,280.65,5.29,83.333333,False,US,False,0.625,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,1,13,0,12
US,USD,CAD,MOBILE,153.21,153.21,2.94,1.351351,False,US,False,0.801,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,15,0,58
CA,CAD,PHP,WEB,397.15,293.89,7.33,43.529412,False,CA,False,0.182,STANDARD,853,0.83,0,0.29,0,0,0.0,0,2024,8,15,1,33
UK,GBP,CAD,WEB,91.38,114.23,3.23,1.689189,False,UK,False,0.316,STANDARD,718,0.953,0,0.169,0,0,0.0,0,2024,8,15,5,40
US,USD,NGN,WEB,157.81,157.81,3.47,1111.111111,False,US,False,0.243,STANDARD,34,0.427,0,0.068,0,0,0.25,0,2024,8,15,6,39
US,USD,EUR,MOBILE,182.1,182.1,3.75,0.925926,False,CA,True,0.209,ENHANCED,661,0.92,0,0.259,0,0,0.0,0,2024,8,15,8,56
US,USD,USD,MOBILE,242.9,242.9,4.18,1.0,False,CA,True,0.72,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,15,8,56
US,USD,NGN,WEB,179.1,179.1,3.84,1111.111111,False,US,False,0.188,STANDARD,1018,0.934,0,0.087,0,0,0.25,0,2024,8,15,9,52
UK,GBP,MXN,MOBILE,106.16,132.69,2.62,21.551724,False,CA,True,0.288,STANDARD,718,0.953,0,0.169,0,0,0.0,0,2024,8,15,11,41
US,USD,MXN,MOBILE,290.28,290.28,4.77,17.241379,False,US,False,0.3,ENHANCED,367,0.939,0,0.176,0,0,0.2,0,2024,8,15,12,58
US,USD,NGN,ATM,51.14,51.14,0.86,1111.111111,False,US,False,0.846,ENHANCED,661,0.92,0,0.259,0,0,0.25,0,2024,8,15,15,5
UK,GBP,USD,WEB,246.44,308.05,4.61,1.25,False,UK,False,0.34,STANDARD,718,0.953,0,0.169,0,0,0.0,0,2024,8,16,4,35
US,USD,CNY,MOBILE,520.99,520.99,9.14,7.142857,True,CA,True,0.789,ENHANCED,257,0.744,0,0.257,0,0,0.0,0,2024,8,16,5,31
US,USD,EUR,WEB,309.76,309.76,5.22,0.925926,False,US,False,0.174,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,16,9,30
US,USD,EUR,MOBILE,118.4,118.4,2.82,0.925926,False,US,False,0.154,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,16,14,3
US,USD,EUR,WEB,34.58,34.58,2.34,0.925926,False,US,False,0.403,STANDARD,1016,0.944,0,0.247,0,0,0.0,0,2024,8,16,14,48
US,USD,USD,WEB,70.87,70.87,1.87,1.0,False,US,False,0.101,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2024,8,16,19,37
US,USD,PHP,ATM,254.03,254.03,4.86,58.823529,False,US,False,0.191,STANDARD,298,0.336,0,0.166,0,0,0.1,0,2024,8,16,20,5
UK,GBP,CAD,MOBILE,294.67,368.33,5.43,1.689189,False,UK,False,0.446,STANDARD,4,0.892,0,0.407,0,1,0.0,0,2024,8,16,21,37
CA,CAD,GBP,MOBILE,316.64,234.31,5.37,0.592,False,CA,False,0.414,LOW,824,0.607,0,0.282,0,0,0.0,0,2024,8,17,2,36
US,USD,CAD,MOBILE,417.7,417.7,7.1,1.351351,False,US,False,0.285,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2024,8,17,2,52
UK,GBP,PHP,WEB,136.77,170.96,2.53,73.529412,False,UK,False,0.497,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2024,8,17,7,55
CA,CAD,USD,WEB,67.65,50.06,1.4,0.74,False,CA,False,0.644,LOW,824,0.607,0,0.282,0,0,0.0,0,2024,8,17,12,42
US,USD,NGN,MOBILE,328.64,328.64,5.26,1111.111111,False,US,False,0.387,STANDARD,446,0.9,0,0.199,0,0,0.25,0,2024,8,17,12,47
US,USD,PHP,WEB,138.93,138.93,3.44,58.823529,False,US,False,0.336,STANDARD,1018,0.934,0,0.087,0,0,0.1,0,2024,8,18,0,39
US,USD,GBP,WEB,126.68,126.68,2.62,0.8,False,US,False,0.292,STANDARD,147,0.551,0,0.391,0,1,0.0,0,2024,8,18,5,53
UK,GBP,MXN,MOBILE,892.18,1115.22,14.97,21.551724,False,UK,False,0.194,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2024,8,18,9,27
US,USD,GBP,WEB,27.92,27.92,1.23,0.8,False,US,False,0.19,STANDARD,1018,0.934,0,0.087,0,0,0.0,0,2024,8,18,12,18
US,USD,USD,ATM,185.57,185.57,4.27,1.0,False,UK,True,0.351,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,18,14,7
UK,GBP,CAD,MOBILE,338.37,422.96,6.47,1.689189,False,UK,False,0.255,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2024,8,18,17,54
US,USD,USD,MOBILE,63.05,63.05,1.8,1.0,False,US,False,0.567,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,18,21,21
US,USD,EUR,MOBILE,187.59,187.59,3.72,0.925926,False,US,False,0.412,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,18,22,46
US,USD,NGN,MOBILE,182.77,182.77,3.86,1111.111111,False,US,False,0.222,ENHANCED,533,0.971,0,0.535,0,0,0.25,0,2024,8,19,1,14
US,USD,USD,WEB,122.61,122.61,2.65,1.0,False,US,False,0.214,ENHANCED,367,0.939,0,0.176,0,1,0.0,0,2024,8,19,4,16
UK,GBP,GBP,WEB,84.26,105.33,1.69,1.0,False,UK,False,0.219,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2025,1,21,7,2
US,USD,INR,MOBILE,145.9,145.9,2.88,83.333333,False,US,False,0.433,STANDARD,1016,0.944,0,0.247,0,0,0.0,0,2024,8,19,10,42
UK,GBP,NGN,MOBILE,249.71,312.14,4.5,1388.888889,False,UK,False,0.181,STANDARD,4,0.892,0,0.407,0,0,0.22,0,2024,8,19,15,20
US,USD,PHP,MOBILE,441.87,441.87,7.17,58.823529,False,US,False,0.818,STANDARD,1018,0.934,0,0.087,0,0,0.1,0,2024,8,19,17,38
US,USD,INR,WEB,572.87,572.87,8.32,83.333333,False,US,False,0.217,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,20,2,6
US,USD,MXN,MOBILE,127.62,127.62,3.93,17.241379,False,US,False,0.091,STANDARD,147,0.551,0,0.391,5,5,0.2,0,2024,8,20,7,32
US,USD,USD,MOBILE,241.43,241.43,3.7,1.0,False,US,False,0.299,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,20,20,49
UK,GBP,CNY,ATM,78.81,98.51,2.31,8.928571,False,UK,False,0.157,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2024,8,20,21,31
US,USD,USD,WEB,64.7,64.7,2.63,1.0,False,US,False,0.354,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,21,5,21
US,USD,INR,MOBILE,117.54,117.54,3.01,83.333333,False,US,False,0.266,STANDARD,1016,0.944,0,0.247,0,1,0.0,0,2024,8,21,9,25
US,USD,INR,MOBILE,305.09,305.09,5.96,83.333333,False,US,False,0.312,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2024,8,21,10,56
US,USD,USD,MOBILE,83.01,83.01,1.96,1.0,False,US,False,0.077,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,21,15,4
US,USD,GBP,MOBILE,92.66,92.66,2.46,0.8,False,US,False,0.07,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,21,16,29
US,USD,CAD,MOBILE,307.1,307.1,6.06,1.351351,False,US,False,0.315,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2024,8,21,16,51
US,USD,PHP,WEB,418.1,418.1,7.7,58.823529,False,US,False,0.915,ENHANCED,257,0.894,0,0.257,0,0,0.1,0,2024,8,21,22,51
US,USD,EUR,MOBILE,121.77,121.77,2.18,0.925926,False,US,False,0.393,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,22,2,0
US,USD,USD,MOBILE,9991.92,9991.92,150.57,1.0,False,US,False,0.183,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,22,2,22
US,USD,USD,MOBILE,204.89,204.89,3.47,1.0,False,UK,True,0.498,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2024,8,22,4,44
US,USD,PHP,WEB,200.73,200.73,3.8,58.823529,False,US,False,0.482,STANDARD,263,0.522,0,0.223,0,0,0.1,0,2024,8,22,6,24
US,USD,INR,MOBILE,160.59,160.59,3.13,83.333333,False,US,False,0.421,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,22,6,41
US,USD,EUR,MOBILE,96.38,96.38,2.56,0.925926,False,UK,True,0.234,STANDARD,819,0.809,0,0.107,0,0,0.0,0,2024,8,22,7,48
US,USD,USD,ATM,23.45,23.45,1.8,1.0,False,US,False,0.256,STANDARD,1016,0.944,0,0.247,0,0,0.0,0,2024,8,22,11,50
US,USD,USD,MOBILE,147.73,147.73,3.33,1.0,False,UNKNOWN,False,0.118,ENHANCED,533,0.971,0,0.535,0,0,0.0,0,2024,8,22,15,0
US,USD,USD,WEB,151.1,151.1,2.83,1.0,False,US,False,0.591,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2024,8,22,15,25
UK,GBP,GBP,MOBILE,173.68,217.1,4.19,1.0,False,UK,False,0.255,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2024,8,22,16,46
CA,CAD,PHP,WEB,74.14,54.86,2.13,43.529412,False,CA,False,0.39,STANDARD,564,0.658,0,0.4,0,1,0.0,0,2024,8,22,17,47
UK,GBP,USD,MOBILE,585.63,732.04,10.43,1.25,False,UK,False,0.52,STANDARD,718,0.953,0,0.169,0,0,0.0,0,2024,8,22,21,34
US,USD,NGN,MOBILE,386.62,386.62,7.09,1111.111111,True,US,False,0.905,STANDARD,1018,0.784,0,0.087,0,0,0.25,0,2024,8,23,0,38
US,USD,USD,MOBILE,9990.26,9990.26,151.03,1.0,False,US,False,0.585,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,23,2,42
UNKNOWN,GBP,CNY,WEB,196.58,245.73,3.24,8.928571,False,UNKNOWN,False,0.221,STANDARD,718,0.953,0,0.169,0,0,0.0,0,2024,8,23,8,5
CA,CAD,PHP,WEB,113.38,83.9,3.11,43.529412,False,US,True,0.6,STANDARD,172,0.881,0,0.199,0,0,0.0,0,2024,8,23,9,16
US,USD,USD,MOBILE,238.62,238.62,5.15,1.0,False,US,False,0.167,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2024,8,23,12,26
US,USD,GBP,MOBILE,150.62,150.62,3.67,0.8,False,UK,True,0.497,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2024,8,23,14,40
US,USD,GBP,WEB,145.44,145.44,3.06,0.8,False,CA,True,0.258,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2024,8,23,16,18
US,USD,EUR,WEB,697.85,697.85,10.93,0.925926,False,UK,True,0.411,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,23,18,46
US,USD,MXN,MOBILE,52.94,52.94,2.0,17.241379,False,US,False,0.224,STANDARD,298,0.336,0,0.166,0,0,0.2,0,2024,8,23,19,4
US,USD,CAD,MOBILE,121.41,121.41,2.81,1.351351,True,US,False,0.315,STANDARD,1018,0.784,0,0.087,0,0,0.0,0,2024,8,24,6,46
US,USD,CNY,ATM,100.71,100.71,1.89,7.142857,False,CA,True,0.36,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,24,7,3
US,USD,EUR,MOBILE,171.5,171.5,3.72,0.925926,False,US,False,0.918,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2024,8,24,10,18
US,USD,NGN,WEB,184.61,184.61,4.21,1111.111111,False,US,False,0.286,STANDARD,298,0.336,0,0.166,0,1,0.25,0,2024,8,24,10,30
